latitude,longitude
36.1325,-88.5186111
41.9761111,-72.5922222
42.6738889,-85.6447222
53.817505,-3.035675
41.8097222,-89.965
37.3041667,-77.2875
37.3058333,-89.5180556
44.2858333,-69.7913889
37.9747222,-87.5558333
34.553128,18.048011
39.0997222,-94.5783333
32.7833333,-96.8
52.583333,-2.133333
38.8,-120.8891667
38.9341667,-77.1777778
42.7555556,-96.6055556
45.4944444,-122.8658333
33.9561111,-83.9880556
46.2469444,-114.1594444
37.3394444,-121.8938889
38.7013889,-90.1486111
47.2530556,-122.4430556
33.8352778,-117.9136111
42.3041667,-76.1869444
42.2286111,-71.5230556
39.9611111,-82.9988889
53.5,-2.216667
47.565051,-122.837069
33.165,-97.0291667
39.2902778,-76.6125
39.9975,-85.7466667
21.35,-157.7208333
41.5733333,-87.7844444
21.3069444,-157.8583333
40.0580556,-82.4013889
35.93181,-116.227858
47.6063889,-122.3308333
39.9522222,-75.1641667
49.366667,7.583333
37.8030556,-89.0275
38.9938889,-80.2322222
37.5419444,-77.9191667
34.1477778,-118.1436111
47.6063889,-122.3308333
43.0480556,-76.1477778
35.7697222,-91.6408333
41.7452778,-70.6186111
44.816667,-77.616667
42.5277778,-92.4452778
33.2486111,-111.6336111
31.325737,-93.398504
33.4483333,-112.0733333
40.6883333,-75.2211111
40.5852778,-105.0838889
39.4402778,-84.3622222
42.3563889,-73.2852778
27.9655556,-82.8002778
32.8794444,-111.7566667
37.0058333,-121.5672222
34.106331,-118.28482
43.0672222,-78.3916667
31.968599,-99.901813
32.2216667,-110.9258333
27.7705556,-82.6794444
26.0027778,-80.2241667
42.7977778,-83.705
34.6980556,-118.1358333
44.9430556,-123.0338889
37.9886111,-84.4777778
41.6833333,-86.25
36.421191,-94.796896
34.2011111,-118.5355556
35.3061111,-78.6091667
44.5702778,-68.7363889
45.5236111,-122.675
35.0072222,-80.9452778
41.5380556,-72.8075
35.06537,-92.495321
40.4841667,-88.9936111
40.847807,-74.574725
40.7241667,-73.7155556
34.0513889,-84.0713889
32.8794444,-111.7566667
33.4483333,-112.0733333
41.1280556,-101.7191667
48.7597222,-122.4869444
34.2463889,-80.6072222
33.1958333,-117.3786111
27.5155556,-97.8558333
41.7408333,-87.8602778
43.55,-96.7
51.514125,-0.093689
40.5686111,-75.095
27.8002778,-97.3961111
40.866487,-73.035662
34.1347222,-79.94
52.033333,-0.633333
44.0463889,-123.0208333
40.7211111,-73.1580556
36.6002778,-121.8936111
48.1988889,-122.1238889
42.2916667,-85.5872222
36.255123,-115.238349
51.508515,-0.125487
33.5777778,-101.8547222
34.4716667,-120.2138889
34.1705556,-118.8366667
37.9747222,-87.5558333
53.066667,-0.816667
32.6394444,-96.5380556
36.5452778,-82.6611111
42.0411111,-87.69
29.7955556,-90.8227778
33.9255556,-116.8755556
47.3225,-122.3113889
40.7280556,-74.0780556
41.2888889,-72.6822222
33.6188889,-117.9280556
31.451191,35.383571
43.316667,-79.8
36.1819444,-81.2844444
42.3916667,-71.7041667
43.9680556,-88.9433333
43.1547222,-77.6158333
29.5847222,-81.2080556
41.1563889,-80.5694444
33.1019444,-82.8038889
29.7630556,-95.3630556
33.8080556,-84.1702778
38.6272222,-90.1977778
40.7141667,-74.0063889
8.38,-80.17
45.6388889,-122.6602778
45.5230556,-122.9886111
30.5880556,-91.1680556
36.8188889,-76.2752778
40.6083333,-75.4905556
33.9525,-84.55
41.7,-70.7633333
46.8722222,-113.9930556
41.85,-87.65
40.4233333,-104.7086111
31.968599,-99.901813
33.8702778,-117.9244444
45.5236111,-122.675
35.2269444,-80.8433333
28.27057,-82.674548
34.155212,-92.59876
30.3319444,-81.6558333
36.1538889,-95.9925
40.5122222,-74.8597222
51.426486,0.100939
38.9333333,-119.9833333
33.1283333,-107.2522222
35.1494444,-90.0488889
28.1611111,-81.6019444
37.305,-93.4283333
40.877665,-81.240869
49.916667,-116.916667
41.85,-87.65
27.395444,-82.554389
43.5008333,-70.4433333
39.0175,-122.0566667
47.5302778,-122.0313889
20.8947222,-156.47
37.3852778,-122.1130556
34.2366667,-84.4908333
40.160667,-74.067975
43.9727778,-74.4213889
40.4166667,-86.8752778
35.0886111,-92.4419444
39.0916667,-104.8722222
30.2458333,-87.7008333
41.1383333,-81.8638889
41.85,-87.65
32.2216667,-110.9258333
32.9477778,-112.7161111
56.116667,-3.166667
27.33,52.903333
53.433333,-1.35
36.139678,-120.36015
39.7686111,-76.68
34.1072222,-118.0569444
40.292015,-79.341146
34.0522222,-118.2427778
42.0708333,-83.2466667
39.6080556,-119.2508333
36.8527778,-75.9783333
35.0072222,-80.9452778
33.8675,-117.9972222
-37.813938,144.963425
37.3402778,-95.2608333
40.8,-96.6666667
35.77959,-78.638179
37.2152778,-93.2980556
38.8338889,-104.8208333
30.3155556,-89.2475
43.6522222,-94.4608333
39.1619444,-84.4569444
47.751074,-120.740139
41.85,-87.65
45.5113889,-92.98
37.5536111,-77.4605556
44.5336111,-72.0036111
43.786434,-69.959834
35.5297222,-80.6683333
44.366667,-64.516667
49.883333,-97.166667
47.2530556,-122.4430556
48.7597222,-122.4869444
44.0547222,-70.7133333
41.85,-87.65
38.2541667,-85.7594444
41.4838889,-74.2180556
42.5802778,-83.0302778
31.0361111,-89.8047222
36.8525,-121.4005556
40.038517,23.939505
53.4,-117.583333
42.5583333,-70.8805556
44.0522222,-123.0855556
38.7297222,-120.7975
32.5158333,-93.7319444
44.0463889,-123.0208333
37.725,-122.155
35.222567,-97.439478
42.2538889,-79.5047222
33.4511111,-86.9966667
39.5297222,-119.8127778
35.2233333,-114.2222222
33.4483333,-112.0733333
43.3391667,-71.26
40.463667,-3.74922
40.7686111,-73.7475
44.6647222,-69.2413889
32.3361111,-81.3916667
33.1505556,-96.8233333
32.97512,-96.332482
33.8925,-80.5183333
39.5297222,-119.8127778
34.5036111,-93.055
53.2,-2.916667
46.5586111,-122.2738889
40.5675,-89.6405556
41.9761111,-72.5922222
49.316667,-123.066667
48.370545,10.89779
27.3361111,-82.5308333
36.9958333,-85.9119444
45.012466,-92.991883
38.910841,-94.382172
-28.52383,153.532227
-31.95224,115.861397
33.2147222,-97.1327778
33.9022222,-118.0808333
36.3883333,-86.4466667
47.6588889,-117.425
30.2669444,-97.7427778
28.6905556,-95.9672222
32.1530556,-94.7991667
46.9813889,-123.6013889
39.1619444,-84.4569444
-31.43127,152.908131
26.5625,-81.9497222
28.0833333,-80.6083333
46.5897222,-111.9147222
38.7627778,-93.7358333
37.6459,-93.0942
32.8961111,-109.8269444
49.183333,-122.85
42.783333,-81.183333
50.545556,-4.144444
41.2097222,-74.6080556
40.8686111,-73.0019444
40.8,-96.6666667
40.3933333,-82.4858333
39.3641667,-74.4233333
44.0838889,-93.2258333
36.2138889,-83.295
33.6694444,-117.8222222
45.5,-73.583333
40.7988889,-81.3786111
32.2686111,-107.7580556
41.4958333,-87.8486111
37.3394444,-121.8938889
31.2825,-86.2555556
29.5013889,-97.4522222
40.5561111,-83.9527778
29.2388889,-96.1997222
42.2886111,-77.2186111
41.2330556,-80.4936111
45.7833333,-108.5
27.917865,-110.908938
47.0980556,-122.2030556
35.3733333,-119.0177778
34.6991667,-86.7483333
37.6447222,-115.7427778
35.0844444,-106.6505556
33.0197222,-96.6986111
42.8944444,-71.2916667
37.0583333,-120.8488889
45.0238889,-69.2902778
43.4194444,-83.9508333
28.9886111,-80.9025
44.7130556,-69.7911111
32.655,-79.9405556
35.4119444,-99.4038889
42.2458333,-84.4013889
39.7419444,-92.2583333
42.0341667,-91.5975
54.443649,-124.254097
34.0522222,-118.2427778
33.188251,-94.395153
41.665,-86.0758333
41.8897222,-95.2319444
34.4263889,-117.3
36.510071,-4.882447
36.175,-115.1363889
46.5508333,-116.9244444
21.3822222,-157.9336111
45.4313889,-122.7702778
37.386052,-122.083851
35.1225,-85.3438889
42.3683333,-83.3527778
32.8405556,-83.6325
40.5883333,-73.6583333
37.5536111,-77.4605556
52.25,-0.883333
26.1219444,-80.1436111
48.766256,-117.378181
36.1538889,-95.9925
42.3266667,-122.8744444
29.3788889,-90.26
42.9633333,-85.6680556
38.9905556,-77.0263889
38.249358,-122.039966
42.8247222,-83.2647222
35.8422222,-90.7041667
52.466667,-1.916667
32.2216667,-110.9258333
32.3511111,-95.3008333
43.0947222,-71.7311111
40.735,-73.6883333
41.6716667,-72.9497222
43.6705556,-121.5025
33.581892,-111.253203
44.7791667,-93.3361111
33.6058333,-78.9733333
38.8338889,-104.8208333
41.6580556,-90.5844444
41.0086111,-91.9625
26.6402778,-81.8725
40.6575,-73.5836111
47.5002778,-111.3
34.2366667,-84.4908333
41.6413889,-80.1516667
30.275,-89.7811111
36.175,-115.1363889
27.9472222,-82.4586111
27.664827,-81.515754
47.0380556,-122.8994444
49.166667,-121.95
36.8527778,-75.9783333
40.1738889,-80.2463889
52.933333,12.8
43.184899,-78.815611
39.403986,-84.406761
47.3294444,-122.5788889
37.7383333,-88.5405556
62.201285,-75.646856
40.9994444,-75.1816667
30.2944444,-81.3933333
34.1808333,-118.3080556
50.964704,-119.163761
44.0455556,-71.6705556
47.2483333,-122.3116667
41.4766667,-95.3377778
43.55,-96.7
35.2333333,-82.7344444
31.7586111,-106.4863889
34.1169444,-83.5725
44.6388889,-70.0161111
40.7791667,-72.9158333
47.4830556,-122.2158333
40.1672222,-105.1013889
43.7283333,-73.3680556
43.5408333,-116.5625
28.6608333,-81.3658333
45.533333,-73.516667
45.6797222,-111.0377778
30.4211111,-87.2169444
43.0830556,-73.785
39.7391667,-104.9841667
34.7711111,-112.0572222
34.1616667,-118.0519444
40.7608333,-111.8902778
35.2269444,-80.8433333
41.5119444,-87.9655556
41.6638889,-83.5552778
22.308085,69.600603
46.5586111,-122.2738889
47.176952,-88.524406
34.1138889,-83.4316667
40.2344444,-84.4094444
35.8966667,-77.5361111
43.383333,-80.316667
42.479352,-88.102361
61.4577778,-149.7288889
38.9911111,-108.4527778
44.7894444,-93.6019444
32.8794444,-111.7566667
47.3075,-122.2272222
37.3636111,-118.3941667
41.3683333,-82.1077778
45.2630556,-122.6913889
42.8886111,-88.0383333
41.6005556,-93.6088889
39.615501,-74.199545
44.9666667,-92.3741667
35.8238889,-80.2536111
41.9888889,-88.6866667
49.166667,-121.95
20.798363,-156.331925
29.1869444,-82.1402778
34.0522222,-118.2427778
27.3361111,-82.5308333
39.9161111,-106.725
37.6547222,-122.4066667
42.135,-87.7580556
36.1583333,-81.1477778
39.56464,-119.023428
34.0522222,-118.2427778
38.5347222,-105.9983333
43.8441667,-88.96
47.978985,-122.202079
34.5361111,-117.2902778
40.2322222,-76.885
35.139658,36.760403
47.6741667,-122.1202778
43.55,-96.7
49.766667,-94.466667
42.2041667,-72.6166667
44.5438889,-73.1483333
32.9808333,-80.0327778
32.7833333,-96.8
47.3811111,-122.2336111
38.8461111,-77.3066667
28.2394444,-82.3280556
29.6513889,-82.325
63.176683,14.636068
19.70595,-101.194982
30.3713889,-94.3122222
39.7091667,-84.0633333
41.6833333,-86.25
42.583595,-82.829342
51.131258,-0.987425
38.0291667,-78.4769444
37.1463889,-92.7686111
43.8666667,-79.5
43.0361111,-70.8333333
7.932636,81.003682
46.9966667,-120.5466667
41.4361111,-81.3866667
44.0463889,-123.0208333
38.8133333,-82.7269444
34.2783333,-119.2922222
32.0853,34.781768
43.3227778,-76.4175
40.6083333,-75.4905556
41.3958333,-72.8972222
41.7688889,-87.8577778
47.4830556,-122.2158333
32.814496,-97.415322
33.2,-117.2416667
42.9058333,-88.1388889
34.037243,-118.309087
36.1658333,-86.7844444
38.8905556,-90.1841667
37.0430556,-100.9205556
34.0216667,-86.0886111
43.8013889,-91.2394444
37.3769444,-77.5061111
33.5386111,-112.1852778
37.6391667,-120.9958333
41.85,-87.65
40.7608333,-111.8902778
41.6030556,-93.7238889
39.6133333,-105.0161111
39.0283333,-84.2177778
42.983333,-79.25
32.8405556,-83.6325
32.083541,-81.099834
34.5011111,-86.6858333
48.8466667,-122.5897222
43.6794444,-70.4447222
42.0111111,-87.8405556
37.6305556,-122.41
32.8,-94.7205556
44.8994444,-97.1147222
34.2783333,-119.2922222
42.3041667,-76.1869444
37.4419444,-122.1419444
37.775,-122.4183333
45.5608333,-94.1622222
43.48,-110.7616667
47.1302778,-119.2769444
46.2858333,-119.2833333
47.6063889,-122.3308333
41.85,-87.65
44.0077778,-76.0447222
37.8361111,-87.59
35.0419444,-89.6644444
36.9752778,-121.9522222
43.6613889,-70.2558333
45.5,-73.583333
39.811788,-120.465555
36.9786111,-76.4283333
36.8188889,-76.2752778
42.4858333,-83.1052778
42.5630556,-114.46
24.5552778,-81.7827778
54.945,-1.6175
47.6063889,-122.3308333
45.52,-123.1094444
43.1977778,-70.8741667
29.875,-98.2622222
41.4552778,-81.9180556
37.4419444,-122.1419444
35.0844444,-106.6505556
47.9130556,-122.0969444
33.4483333,-112.0733333
34.0005556,-81.035
27.9472222,-82.4586111
39.5811111,-87.4622222
40.4405556,-79.9961111
61.2180556,-149.9002778
34.1705556,-118.8366667
45.2536111,-92.8055556
36.2094444,-92.2841667
37.6941667,-122.0852778
49.13635335,-122.8213433
33.5777778,-101.8547222
35.2269444,-80.8433333
27.8775,-97.2113889
46.4022222,-120.2608333
40.491734,-80.366452
34.61,-112.315
38.8047222,-77.0472222
30.3116667,-95.4558333
52.766667,-108.283333
40.8,-96.6666667
37.775,-122.4183333
41.865,-80.79
33.6675,-84.0177778
32.514947,-117.038247
34.0194444,-118.4902778
39.5741667,-77.5508333
44.8041667,-93.1666667
35.4013889,-93.1141667
33.9730556,-78.3861111
39.5297222,-119.8127778
30.2669444,-97.7427778
38.3030556,-77.4608333
39.6861111,-74.9955556
35.0525,-118.1730556
40.5852778,-105.0838889
34.1486111,-118.3955556
33.4483333,-112.0733333
39.6577778,-77.1747222
47.6063889,-122.3308333
35.9605556,-83.9208333
41.0813889,-81.5191667
41.0463889,-74.4355556
42.0372222,-88.2811111
46.8405556,-123.2311111
37.3394444,-121.8938889
35.6527778,-97.4777778
33.6305556,-112.3325
38.7891667,-77.1875
41.85,-87.65
35.466667,44.316667
26.104527,-80.201779
47.4294444,-122.5444444
45.5,-73.583333
36.9758333,-82.5758333
27.5061111,-99.5072222
45.6388889,-122.6602778
38.0380556,-92.7113889
38.6066667,-89.6075
38.0194444,-122.1330556
53.232634,-2.610316
33.873415,-115.900992
43.4277778,-89.15
32.7152778,-117.1563889
32.2094444,-99.7963889
28.1138889,-81.6180556
37.3394444,-121.8938889
41.5261111,-87.8891667
29.7630556,-95.3630556
29.2105556,-81.0230556
45.6388889,-122.6602778
48.2413889,-122.3694444
35.8422222,-90.7041667
35.9572222,-75.6244444
41.8244444,-72.8941667
33.4708333,-81.975
27.9472222,-82.4586111
35.9938889,-78.8988889
35.9605556,-83.9208333
32.6152778,-93.2866667
34.5025,-84.9511111
40.2455556,-74.8463889
40.6872222,-80.2716667
38.1986111,-92.6386111
39.4183333,-92.4380556
19.32217,-81.240869
-25.746111,28.188056
41.6619444,-86.1586111
39.1588889,-108.7283333
33.8708333,-79.7555556
61.5813889,-149.4394444
36.778261,-119.417932
34.0522222,-118.2427778
-36.84846,174.763332
43.5408333,-116.5625
34.0552778,-117.7513889
28.635308,77.22496
38.7072222,-121.28
36.0725,-79.7922222
43.1391667,-77.2725
47.3225,-122.3113889
40.9269444,-83.0938889
42.9633333,-85.6680556
33.1580556,-117.3497222
43.1547222,-77.6158333
43.2797222,-75.6438889
47.7544444,-122.1622222
30.3319444,-81.6558333
38.80261,-116.419389
41.8097222,-72.8311111
29.3836111,-94.9025
41.1366667,-95.8905556
35.2269444,-80.8433333
49.9,-119.483333
38.1916667,-120.8280556
43.3344444,-75.7483333
43.0730556,-89.4011111
39.2191667,-121.06
39.0955556,-121.5511111
35.7719444,-78.6388889
39.5538889,-104.9688889
39.1580556,-75.5247222
34.7444444,-120.2772222
34.09,-117.8894444
42.9633333,-85.6680556
40.7141667,-74.0063889
43.0852778,-77.9425
36.7069444,-97.0852778
41.7244444,-81.2458333
36.8525,-121.4005556
43.4666667,-112.0333333
43.666667,-79.416667
43.7575,-122.4952778
43.75,-79.2
31.0486111,-85.305
43.0830556,-73.785
36.9497222,-90.1583333
41.5066667,-90.515
41.8458333,-70.95
32.514947,-117.038247
29.5613889,-98.2266667
40.4405556,-79.9961111
47.9791667,-122.2008333
-34.928661,138.598633
35.731953,-90.484662
39.3419444,-78.7569444
42.7652778,-71.4680556
44.3061111,-71.7705556
27.7705556,-82.6794444
37.8044444,-122.2697222
42.2527778,-71.0027778
47.6063889,-122.3308333
27.9472222,-82.4586111
33.7797222,-116.4644444
36.7341667,-108.3591667
37.3566667,-77.4419444
41.0997222,-80.6497222
33.9255556,-116.8755556
39.6236111,-89.6488889
30.8202778,-92.0094444
39.7588889,-84.1916667
33.846256,35.901952
38.9244444,-105.0061111
33.4052778,-86.8113889
40.7141667,-74.0063889
45.5236111,-122.675
36.0652778,-119.0158333
38.2377778,-81.2336111
41.4,-72.35
32.5091667,-92.1191667
42.4775,-83.0277778
27.477936,-99.549573
47.2997222,-96.515
33.8352778,-117.9136111
53.333333,-3.083333
47.4538889,-122.3205556
41.5733333,-87.7844444
44.8408333,-93.2980556
40.4405556,-79.9961111
41.6986111,-88.0683333
37.9577778,-121.2897222
40.0394444,-84.2033333
45.333333,-79.216667
51.270016,-87.353901
46.2811111,-87.4408333
43.2219444,-71.7144444
42.0072222,-87.9402778
40.1727778,-74.9930556
37.3394444,-121.8938889
39.3280556,-120.1822222
32.6208333,-83.6
40.5794444,-75.3411111
36.589778,-103.614014
40.645532,-74.012385
38.0525,-84.73
34.9247222,-81.0252778
55.06786,-128.970778
45.5236111,-122.675
48.366667,-53.866667
38.0291667,-78.4769444
40.2030556,-79.9263889
35.9605556,-83.9208333
43.9991667,-96.6486111
21.3069444,-157.8583333
28.6647222,-82.1130556
27.9011111,-81.5861111
33.08,-83.2322222
40.1044444,-74.9516667
35.908226,-75.67573
40.5866667,-122.3905556
33.0580556,-112.0469444
42.9638889,-78.7380556
47.6063889,-122.3308333
-37.813938,144.963425
48.7838889,-117.8105556
45.6388889,-122.6602778
40.2969444,-111.6938889
38.3855556,-78.8027778
42.9897222,-116.0925
45.942852,-121.896226
41.4813889,-73.2136111
46.521858,-84.34609
37.0433333,-93.2941667
40.4405556,-79.9961111
37.5536111,-77.4605556
35.20105,-91.831833
44.7630556,-85.6205556
36.1658333,-86.7844444
33.5755556,-83.1825
46.8722222,-113.9930556
37.7819444,-75.6538889
33.827395,-78.642792
38.7725,-112.0833333
26.667294,-81.880086
43.0830556,-73.785
46.9961111,-123.5105556
47.1302778,-119.2769444
42.0341667,-91.5975
40.2794444,-75.3875
44.3,-78.333333
48.3683333,-124.6236111
33.9375,-117.2297222
45.16,-92.9930556
32.7358333,-96.275
43.866667,-78.933333
47.4741667,-122.2597222
38.52,-89.9838889
16.402333,120.596007
35.4602778,-94.7872222
37.6447222,-115.7427778
13.727896,100.524123
37.1261111,-122.1211111
30.3958333,-88.8852778
47.6447222,-122.6936111
48.7597222,-122.4869444
52.151086,-2.92183
45.5236111,-122.675
33.8358333,-118.3397222
39.5522222,-84.2333333
34.911097,-111.396242
47.0380556,-122.8994444
29.4238889,-98.4933333
34.8697222,-111.7602778
34.7694444,-92.2669444
45.6388889,-122.6602778
39.363782,-81.490278
28.0219444,-81.7330556
43.8280556,-91.3038889
45.2216667,-118.4247222
33.8675,-117.9972222
28.1875,-82.7397222
32.7152778,-117.1563889
45.4711111,-89.7297222
40.1738889,-80.2463889
49.25,-123.133333
44.0522222,-123.0855556
52.133333,-106.666667
38.6652778,-78.4597222
35.9516667,-95.6505556
29.6158333,-95.5575
26.0625,-80.2333333
44.509309,6.46814
26.9338889,-80.0944444
33.6,-117.6711111
36.925,-84.5208333
43.0255556,-74.9863889
-37.813938,144.963425
33.5205556,-86.8025
37.7416667,-121.1233333
36.3547222,-79.6647222
40.8,-96.6666667
45.116667,21.3
41.4038889,-88.1116667
35.1980556,-111.6505556
36.0725,-79.7922222
48.433333,-58.5
28.495559,-81.534795
31.8455556,-102.3672222
26.1,-98.2627778
37.7058333,-122.4608333
41.4088889,-75.6627778
39.9388889,-74.1933333
40.7036111,-89.4072222
37.8716667,-122.2716667
34.0522222,-118.2427778
38.5816667,-121.4933333
38.1041667,-122.2555556
54.609542,39.712586
45.7833333,-108.5
43.85,-79.016667
47.8108333,-122.3761111
27.985408,-81.76503
37.856041,27.841631
38.7775,-75.3102778
43.926016,-110.242659
26.4516667,-81.9483333
53.433333,-1.35
32.5158333,-93.7319444
40.5186111,-74.4125
40.3916667,-111.85
42.7008333,-82.9591667
38.7291667,-89.8830556
32.2411111,-92.7158333
42.1675,-71.3583333
41.9427778,-79.9847222
35.7397222,-86.1655556
34.0238889,-118.1711111
41.52,-81.4888889
37.315326,-93.5852
33.9525,-84.55
-7.33683,110.498817
41.1175,-73.4083333
34.8055556,-81.0116667
-33.28273,151.4254
40.9480556,-79.7430556
33.8352778,-117.9136111
33.7877778,-117.8522222
40.2794444,-86.5108333
43.2208333,-77.2833333
28.2438889,-82.7194444
35.1980556,-111.6505556
34.0522222,-118.2427778
39.9830556,-75.8241667
34.6991667,-86.7483333
34.3541667,-119.0583333
41.85,-87.65
39.7219444,-85.8891667
27.3361111,-82.5308333
38.2366667,-76.4975
33.7222222,-116.3736111
42.2711111,-89.0938889
41.3263889,-76.9458333
39.5094444,-76.1644444
-31.95224,115.861397
38.317271,-88.90312
34.1705556,-118.8366667
34.51994,-105.87009
34.3916667,-118.5416667
46.5030556,-92.6883333
26.6669444,-81.8802778
42.8711111,-97.3969444
39.7683333,-86.1580556
33.3527778,-111.7883333
33.7488889,-84.3880556
27.9472222,-82.4586111
30.9636111,-81.7227778
32.4805556,-80.9805556
36.1658333,-86.7844444
36.0769444,-87.3877778
37.9725,-89.0533333
55.256817,-127.672002
39.6836111,-80.4591667
40.155,-74.8291667
31.7605556,-93.0861111
39.6477778,-104.9872222
47.6816667,-122.2075
42.0694444,-72.6152778
33.990968,-118.098861
44.4416667,-73.675
38.3644444,-98.7644444
32.9125,-96.6386111
43.8841667,-121.4375
39.3397222,-85.2044444
32.7091667,-96.0080556
40.9311111,-73.8991667
39.7841667,-74.9925
41.0047222,-121.4372222
43.397796,-80.036428
41.4297222,-97.3680556
42.5030556,-83.1836111
44.8113889,-91.4983333
33.183126,-102.82689
39.7944444,-87.3958333
27.9375,-82.2861111
38.5925,-90.5869444
41.85,-87.65
36.6177778,-121.9155556
27.2541667,-80.23
40.0322222,-74.9577778
34.1705556,-118.8366667
19.325936,-70.816455
37.7975,-121.215
29.0255556,-80.9272222
36.7477778,-119.7713889
32.8794444,-111.7566667
33.7922222,-82.4791667
41.9902778,-70.9755556
45.1580556,-85.1241667
40.2736111,-76.8847222
47.5002778,-111.3
46.8722222,-113.9930556
33.4222222,-111.8219444
40.8022222,-124.1625
46.2113889,-119.1361111
36.0752778,-79.1
32.9155556,-117.1430556
39.12,-90.3283333
38.7838889,-90.4811111
45.1438889,-122.8541667
30.7580556,-98.2280556
33.9908333,-118.4591667
32.7355556,-97.1077778
42.8597222,-89.5380556
33.4936111,-117.1475
37.3425,-93.7022222
33.0461111,-96.9938889
37.4136111,-79.1425
31.905079,-110.990341
33.3527778,-111.7883333
44.4758333,-73.2125
36.9902778,-86.4436111
53.299814,-6.501024
35.8422222,-90.7041667
29.9911111,-93.9583333
42.7261111,-71.1913889
43.3227778,-76.4175
26.6155556,-80.0572222
45.930065,14.139957
43.4261111,-73.7127778
47.5675,-122.6313889
46.5705556,-123.2961111
43.0480556,-76.1477778
-29.802776,-50.041263
44.5469444,-69.6216667
43.6122222,-116.3905556
37.9886111,-84.4777778
38.9558333,-76.9458333
43.0972222,-89.5041667
50.640131,-97.214408
33.9866667,-118.1844444
43.833333,-66.116667
33.1975,-96.615
36.6083333,-83.7166667
26.9294444,-82.0455556
39.9522222,-75.1641667
42.8863889,-78.8786111
47.6063889,-122.3308333
37.775,-122.4183333
35.456232,-94.29558
39.6580556,-78.9286111
37.7666667,-120.8461111
42.765189,-76.872096
37.3058333,-89.5180556
28.1758333,-80.5902778
37.9747222,-87.5558333
46.6022222,-120.5047222
36.1627778,-85.5016667
53.366667,-1.5
39.6005556,-82.9461111
-37.869,144.693
47.0969444,-122.63
37.1041667,-113.5833333
42.1013889,-72.5902778
40.634249,-74.50048
38.8338889,-104.8208333
39.1619444,-84.4569444
27.8825,-98.6175
53.63779,-6.242594
48.187056,-122.507847
38.41925,-82.445154
29.9402778,-91.0247222
-36.84846,174.763332
33.3941667,-104.5225
38.9011111,-77.2655556
42.5547222,-88.1108333
39.0169444,-94.2813889
37.0297222,-76.3455556
38.935,-74.9063889
40.7105556,-90.2661111
41.8786111,-71.3830556
21.9811111,-159.3711111
40.4405556,-79.9961111
-22.57,17.083611
33.011369,-115.473355
35.0844444,-106.6505556
19.6227778,-155.9522222
43.1863889,-77.8041667
35.584324,-78.800013
47.4875,-117.5747222
25.7738889,-80.1938889
32.3863889,-96.8480556
38.9716667,-95.235
40.3058333,-88.0211111
40.3477778,-79.8644444
39.8427778,-82.8047222
40.497171,18.12059
34.9158333,-85.1091667
42.2063889,-78.1377778
35.2619444,-81.1875
40.7719444,-80.7683333
35.1894444,-114.0522222
33.2908333,-84.4594444
33.987953,-84.270372
36.5858333,-79.3952778
40.2322222,-76.885
41.3572222,-88.4211111
41.1363889,-73.2838889
36.175,-115.1363889
41.7,-71.6833333
33.0580556,-112.0469444
33.5091667,-111.8983333
47.1302778,-119.2769444
51.95,1.3
46.1469444,-122.9072222
27.525582,-99.43324
41.0097222,-95.2252778
42.2486111,-88.6083333
37.3394444,-121.8938889
39.70471,-105.081373
31.135,-99.3347222
39.7286111,-121.8363889
37.035339,27.43029
39.8402778,-88.9547222
47.6063889,-122.3308333
36.7477778,-119.7713889
37.5297222,-122.0391667
34.2308333,-111.3244444
37.9841667,-120.3811111
40.203315,-8.410257
41.2041667,-73.7275
34.1205556,-84.0044444
33.6680556,-117.3263889
40.8577778,-74.4263889
38.8338889,-104.8208333
32.3525,-90.8777778
38.45,-91.0083333
30.0969444,-95.6158333
32.9536111,-96.89
41.77,-72.3055556
45.5236111,-122.675
36.0625,-94.1572222
45.5236111,-122.675
38.5019444,-122.995
38.34982,-81.632623
39.0911111,-94.4152778
34.3580556,-86.2947222
40.1825,-80.6913889
38.2205556,-90.3958333
34.0336111,-117.0422222
42.2286111,-71.5230556
38.6772222,-87.5286111
39.3269444,-81.5486111
34.8347222,-97.6022222
51.514125,-0.093689
42.1486111,-72.6083333
40.5583333,-85.6591667
37.6391667,-120.9958333
43.9827778,-124.0986111
35.2252778,-82.4297222
30.436895,-95.598493
46.9933333,-93.5983333
42.6727778,-88.5444444
34.7961111,-118.8516667
45.2897222,-122.3325
41.258704,-73.685414
29.9425,-89.9633333
36.175,-115.1363889
46.2858333,-119.2833333
55.1291667,-131.5722222
32.743824,-97.279372
42.2438889,-71.9927778
33.8158333,-78.6802778
49.4,7.433333
40.8325,-115.7622222
46.4822222,-93.9575
43.2669444,-73.585
43.1547222,-77.6158333
49.15,-123.916667
34.0752778,-84.2941667
36.732719,-2.886194
41.6252778,-87.7175
39.492824,-74.559688
37.775,-122.4183333
43.0369444,-70.9388889
42.0833333,-71.3972222
41.3136111,-81.7247222
40.7608333,-111.8902778
33.8702778,-117.9244444
34.2977778,-83.8241667
53.583333,-0.65
44.766667,-79.933333
37.6625,-121.8736111
36.1658333,-86.7844444
38.3358333,-90.1497222
38.541057,-0.122494
33.9136111,-98.4930556
45.5608333,-94.1622222
38.093307,-77.292293
43.5977778,-84.7675
38.015304,-7.862731
34.0269444,-78.6380556
34.4208333,-119.6972222
